S.No,URL
1574,https://www.myscheme.gov.in/schemes/ipsidev
1575,https://www.myscheme.gov.in/schemes/kpsap
1576,https://www.myscheme.gov.in/schemes/els-nsfdc
1577,https://www.myscheme.gov.in/schemes/fabesm
1578,https://www.myscheme.gov.in/schemes/svyrfdgpgpc
1579,https://www.myscheme.gov.in/schemes/apdesmc
1580,https://www.myscheme.gov.in/schemes/pdbftcws
1581,https://www.myscheme.gov.in/schemes/faocesm
1582,https://www.myscheme.gov.in/schemes/tlnskfdch
1583,https://www.myscheme.gov.in/schemes/apwesmnc
1584,https://www.myscheme.gov.in/schemes/semiampdnp
1585,https://www.myscheme.gov.in/schemes/svpmss
1586,https://www.myscheme.gov.in/schemes/bse-6c10c
1587,https://www.myscheme.gov.in/schemes/jkrmy
1588,https://www.myscheme.gov.in/schemes/bsepec-caf
1589,https://www.myscheme.gov.in/schemes/bsmdo
1590,https://www.myscheme.gov.in/schemes/gftpotpgftcw
1591,https://www.myscheme.gov.in/schemes/bse-ie
1592,https://www.myscheme.gov.in/schemes/gsfe
1593,https://www.myscheme.gov.in/schemes/fafmftcwd
1594,https://www.myscheme.gov.in/schemes/kbpyy
1595,https://www.myscheme.gov.in/schemes/egfdftcw
1596,https://www.myscheme.gov.in/schemes/tpgftcw
1597,https://www.myscheme.gov.in/schemes/sgbcs
1598,https://www.myscheme.gov.in/schemes/nspgy
1599,https://www.myscheme.gov.in/schemes/fafeoscob
1600,https://www.myscheme.gov.in/schemes/issspwd
1601,https://www.myscheme.gov.in/schemes/mgodesm
1602,https://www.myscheme.gov.in/schemes/csusme-to
1603,https://www.myscheme.gov.in/schemes/metfmaiswb
1604,https://www.myscheme.gov.in/schemes/dapjakmsis
1605,https://www.myscheme.gov.in/schemes/feftcwwb
1606,https://www.myscheme.gov.in/schemes/faecbobocwwb
1607,https://www.myscheme.gov.in/schemes/kjmpampky
1608,https://www.myscheme.gov.in/schemes/hsds
1609,https://www.myscheme.gov.in/schemes/dbftcwwb
1610,https://www.myscheme.gov.in/schemes/pbwb
1611,https://www.myscheme.gov.in/schemes/pktnampy
1612,https://www.myscheme.gov.in/schemes/rosftcw
1613,https://www.myscheme.gov.in/schemes/mbbwwb
1614,https://www.myscheme.gov.in/schemes/hfsaed
1615,https://www.myscheme.gov.in/schemes/rclpmis
1616,https://www.myscheme.gov.in/schemes/mpy-mcpnpky
1617,https://www.myscheme.gov.in/schemes/rclpap
1618,https://www.myscheme.gov.in/schemes/dbramsas
1619,https://www.myscheme.gov.in/schemes/sfacd
1620,https://www.myscheme.gov.in/schemes/dbwmwaaaw
1621,https://www.myscheme.gov.in/schemes/sfacdrcw
1622,https://www.myscheme.gov.in/schemes/sdsl
1623,https://www.myscheme.gov.in/schemes/dbobocwwb
1624,https://www.myscheme.gov.in/schemes/mmscvy
1625,https://www.myscheme.gov.in/schemes/ksymplwb
1626,https://www.myscheme.gov.in/schemes/ndr-tbocwwb
1627,https://www.myscheme.gov.in/schemes/cmkry
1628,https://www.myscheme.gov.in/schemes/dr-tbocwwb
1629,https://www.myscheme.gov.in/schemes/dwis
1630,https://www.myscheme.gov.in/schemes/uhkspbocwwb
1631,https://www.myscheme.gov.in/schemes/tby
1632,https://www.myscheme.gov.in/schemes/ttfacfar-2022
1633,https://www.myscheme.gov.in/schemes/vidya
1634,https://www.myscheme.gov.in/schemes/cmhess
1635,https://www.myscheme.gov.in/schemes/fataps
1636,https://www.myscheme.gov.in/schemes/tmshkbocwwb
1637,https://www.myscheme.gov.in/schemes/reodpbocwwb
1638,https://www.myscheme.gov.in/schemes/dshaspbocwwb
1639,https://www.myscheme.gov.in/schemes/oap
1640,https://www.myscheme.gov.in/schemes/fwpspbocwwb
1641,https://www.myscheme.gov.in/schemes/amptmsy
1642,https://www.myscheme.gov.in/schemes/makabbocwwb
1643,https://www.myscheme.gov.in/schemes/nfbsb
1644,https://www.myscheme.gov.in/schemes/mbspbocwwb
1645,https://www.myscheme.gov.in/schemes/pybihar
1646,https://www.myscheme.gov.in/schemes/aels
1647,https://www.myscheme.gov.in/schemes/gpbbbocwwb
1648,https://www.myscheme.gov.in/schemes/donpv
1649,https://www.myscheme.gov.in/schemes/doshc
1650,https://www.myscheme.gov.in/schemes/ssshgm
1651,https://www.myscheme.gov.in/schemes/avpay
1652,https://www.myscheme.gov.in/schemes/dogos
1653,https://www.myscheme.gov.in/schemes/kvy-k
1654,https://www.myscheme.gov.in/schemes/docsom
1655,https://www.myscheme.gov.in/schemes/pkk
1656,https://www.myscheme.gov.in/schemes/ttscandbc
1657,https://www.myscheme.gov.in/schemes/bpgy
1658,https://www.myscheme.gov.in/schemes/gstn
1659,https://www.myscheme.gov.in/schemes/kaabocwwb
1660,https://www.myscheme.gov.in/schemes/tdhrs
1661,https://www.myscheme.gov.in/schemes/marry
1662,https://www.myscheme.gov.in/schemes/pgy
1663,https://www.myscheme.gov.in/schemes/pocs
1664,https://www.myscheme.gov.in/schemes/pmms
1665,https://www.myscheme.gov.in/schemes/iacab
1666,https://www.myscheme.gov.in/schemes/dbjrlcwscs
1667,https://www.myscheme.gov.in/schemes/sipprl
1668,https://www.myscheme.gov.in/schemes/ndr-mbocwwb
1669,https://www.myscheme.gov.in/schemes/iscwr
1670,https://www.myscheme.gov.in/schemes/vtd
1671,https://www.myscheme.gov.in/schemes/15dsugt
1672,https://www.myscheme.gov.in/schemes/mas
1673,https://www.myscheme.gov.in/schemes/mmvsy
1674,https://www.myscheme.gov.in/schemes/supk
1675,https://www.myscheme.gov.in/schemes/dccbfjl
1676,https://www.myscheme.gov.in/schemes/ma
1677,https://www.myscheme.gov.in/schemes/pcardfhtn
1678,https://www.myscheme.gov.in/schemes/wicopdjkbocwwb
1679,https://www.myscheme.gov.in/schemes/affr
1680,https://www.myscheme.gov.in/schemes/dccbsrto
1681,https://www.myscheme.gov.in/schemes/iicmscc
1682,https://www.myscheme.gov.in/schemes/metmab
1683,https://www.myscheme.gov.in/schemes/stss
1684,https://www.myscheme.gov.in/schemes/bbsi
1685,https://www.myscheme.gov.in/schemes/dccbfwe
1686,https://www.myscheme.gov.in/schemes/igndpsm
1687,https://www.myscheme.gov.in/schemes/pmtaispttshgosc
1688,https://www.myscheme.gov.in/schemes/eafmaec
1689,https://www.myscheme.gov.in/schemes/cea
1690,https://www.myscheme.gov.in/schemes/pcardbfb
1691,https://www.myscheme.gov.in/schemes/majkbocwwb
1692,https://www.myscheme.gov.in/schemes/eatt10t12s
1693,https://www.myscheme.gov.in/schemes/ignoapsjak
1694,https://www.myscheme.gov.in/schemes/rassnb
1695,https://www.myscheme.gov.in/schemes/fatdicodorw
1696,https://www.myscheme.gov.in/schemes/npvy
1697,https://www.myscheme.gov.in/schemes/mbyb
1698,https://www.myscheme.gov.in/schemes/ignwpsm
1699,https://www.myscheme.gov.in/schemes/mmykpy
1700,https://www.myscheme.gov.in/schemes/tls
1701,https://www.myscheme.gov.in/schemes/nfbsjak
1702,https://www.myscheme.gov.in/schemes/cmswca
1703,https://www.myscheme.gov.in/schemes/mbyavyb
1704,https://www.myscheme.gov.in/schemes/bby
1705,https://www.myscheme.gov.in/schemes/ccdp
1706,https://www.myscheme.gov.in/schemes/mbypvy
1707,https://www.myscheme.gov.in/schemes/apun-ghar
1708,https://www.myscheme.gov.in/schemes/nhdp-iandts-uh
1709,https://www.myscheme.gov.in/schemes/mbykvy
1710,https://www.myscheme.gov.in/schemes/cmwrs
1711,https://www.myscheme.gov.in/schemes/trsps
1712,https://www.myscheme.gov.in/schemes/mpy
1713,https://www.myscheme.gov.in/schemes/lvc
1714,https://www.myscheme.gov.in/schemes/cmksy
1715,https://www.myscheme.gov.in/schemes/naepwdnaieepwdsbakkbvksmsrutz
1716,https://www.myscheme.gov.in/schemes/alaes
1717,https://www.myscheme.gov.in/schemes/rgsry
1718,https://www.myscheme.gov.in/schemes/lgss
1719,https://www.myscheme.gov.in/schemes/mvpy
1720,https://www.myscheme.gov.in/schemes/dpmss
1721,https://www.myscheme.gov.in/schemes/vdy
1722,https://www.myscheme.gov.in/schemes/otgmp
1723,https://www.myscheme.gov.in/schemes/tgsctclvccmuo
1724,https://www.myscheme.gov.in/schemes/spaa
1725,https://www.myscheme.gov.in/schemes/tps
1726,https://www.myscheme.gov.in/schemes/mgs-goa
1727,https://www.myscheme.gov.in/schemes/rgfis
1728,https://www.myscheme.gov.in/schemes/spgjotgiambmt
1729,https://www.myscheme.gov.in/schemes/dls-punjab
1730,https://www.myscheme.gov.in/schemes/irdpp-rihrdu
1731,https://www.myscheme.gov.in/schemes/gscai
1732,https://www.myscheme.gov.in/schemes/afag
1733,https://www.myscheme.gov.in/schemes/gfaffeoadp
1734,https://www.myscheme.gov.in/schemes/nsych
1735,https://www.myscheme.gov.in/schemes/asdtpwff
1736,https://www.myscheme.gov.in/schemes/ossppms
1737,https://www.myscheme.gov.in/schemes/sms
1738,https://www.myscheme.gov.in/schemes/sjgdys2016
1739,https://www.myscheme.gov.in/schemes/sgpd
1740,https://www.myscheme.gov.in/schemes/esdp
1741,https://www.myscheme.gov.in/schemes/chcdp
1742,https://www.myscheme.gov.in/schemes/faconp
1743,https://www.myscheme.gov.in/schemes/vs-camcd
1744,https://www.myscheme.gov.in/schemes/rgsfsae
1745,https://www.myscheme.gov.in/schemes/spfafgiabccgipmi
1746,https://www.myscheme.gov.in/schemes/isuidai
1747,https://www.myscheme.gov.in/schemes/yspncp
1748,https://www.myscheme.gov.in/schemes/epy-csts
1749,https://www.myscheme.gov.in/schemes/rpa
1750,https://www.myscheme.gov.in/schemes/bsyrj
1751,https://www.myscheme.gov.in/schemes/stptc
1752,https://www.myscheme.gov.in/schemes/nfsmcss
1753,https://www.myscheme.gov.in/schemes/icmr-jrf
1754,https://www.myscheme.gov.in/schemes/serb-tetra
1755,https://www.myscheme.gov.in/schemes/pdfwc
1756,https://www.myscheme.gov.in/schemes/s-esdp
1757,https://www.myscheme.gov.in/schemes/vnmatv
1758,https://www.myscheme.gov.in/schemes/gsca
1759,https://www.myscheme.gov.in/schemes/iats
1760,https://www.myscheme.gov.in/schemes/spmsd
1761,https://www.myscheme.gov.in/schemes/nsbhuk
1762,https://www.myscheme.gov.in/schemes/sfacfippr
1763,https://www.myscheme.gov.in/schemes/dicf
1764,https://www.myscheme.gov.in/schemes/kbs
1765,https://www.myscheme.gov.in/schemes/vtdwag
1766,https://www.myscheme.gov.in/schemes/isbadp
1767,https://www.myscheme.gov.in/schemes/mpmsy
1768,https://www.myscheme.gov.in/schemes/spgiacomrg
1769,https://www.myscheme.gov.in/schemes/cmst-sfapinf
1770,https://www.myscheme.gov.in/schemes/nielitip
1771,https://www.myscheme.gov.in/schemes/fapbnia
1772,https://www.myscheme.gov.in/schemes/mbcy
1773,https://www.myscheme.gov.in/schemes/kgp-goa
1774,https://www.myscheme.gov.in/schemes/skgbcsy
1775,https://www.myscheme.gov.in/schemes/jt
1776,https://www.myscheme.gov.in/schemes/clssmig
1777,https://www.myscheme.gov.in/schemes/ltas
1778,https://www.myscheme.gov.in/schemes/tgjy
1779,https://www.myscheme.gov.in/schemes/gcrsp-p2
1780,https://www.myscheme.gov.in/schemes/fcfswd
1781,https://www.myscheme.gov.in/schemes/wrflsncs-fbps
1782,https://www.myscheme.gov.in/schemes/wbkanyashree
1783,https://www.myscheme.gov.in/schemes/mbay
1784,https://www.myscheme.gov.in/schemes/yuvasree
1785,https://www.myscheme.gov.in/schemes/ts-kerala
1786,https://www.myscheme.gov.in/schemes/ss-west-bengal
1787,https://www.myscheme.gov.in/schemes/tsigc
1788,https://www.myscheme.gov.in/schemes/qcrs
1789,https://www.myscheme.gov.in/schemes/midh
1790,https://www.myscheme.gov.in/schemes/lbs
1791,https://www.myscheme.gov.in/schemes/jrfshss
1792,https://www.myscheme.gov.in/schemes/pss
1793,https://www.myscheme.gov.in/schemes/btlpdfp
1794,https://www.myscheme.gov.in/schemes/lly
1795,https://www.myscheme.gov.in/schemes/rfsms
1796,https://www.myscheme.gov.in/schemes/pmsssc
1797,https://www.myscheme.gov.in/schemes/radrs
1798,https://www.myscheme.gov.in/schemes/fssaiis
1799,https://www.myscheme.gov.in/schemes/btfvibc
1800,https://www.myscheme.gov.in/schemes/uascs
1801,https://www.myscheme.gov.in/schemes/bplscs
1802,https://www.myscheme.gov.in/schemes/mtdy
1803,https://www.myscheme.gov.in/schemes/nccsis
1804,https://www.myscheme.gov.in/schemes/sisdgft
1805,https://www.myscheme.gov.in/schemes/sfapdchh
1806,https://www.myscheme.gov.in/schemes/brg
1807,https://www.myscheme.gov.in/schemes/nsky
1808,https://www.myscheme.gov.in/schemes/needs
1809,https://www.myscheme.gov.in/schemes/faaca
1810,https://www.myscheme.gov.in/schemes/ms
1811,https://www.myscheme.gov.in/schemes/piso
1812,https://www.myscheme.gov.in/schemes/hr-hrr
1813,https://www.myscheme.gov.in/schemes/asyg
1814,https://www.myscheme.gov.in/schemes/lts
1815,https://www.myscheme.gov.in/schemes/maapbandocwwb
1816,https://www.myscheme.gov.in/schemes/gsis-icfsfpu
1817,https://www.myscheme.gov.in/schemes/biocare
1818,https://www.myscheme.gov.in/schemes/cmcsrs
1819,https://www.myscheme.gov.in/schemes/nts-pg
1820,https://www.myscheme.gov.in/schemes/fasts-gbsy
1821,https://www.myscheme.gov.in/schemes/rescaw
1822,https://www.myscheme.gov.in/schemes/smam
1823,https://www.myscheme.gov.in/schemes/feed-the-seed
1824,https://www.myscheme.gov.in/schemes/njcfts
1825,https://www.myscheme.gov.in/schemes/cmsguy
1826,https://www.myscheme.gov.in/schemes/ffaapbandocwwb
1827,https://www.myscheme.gov.in/schemes/isss-ppcp
1828,https://www.myscheme.gov.in/schemes/syss
1829,https://www.myscheme.gov.in/schemes/ss-a
1830,https://www.myscheme.gov.in/schemes/ysrc
1831,https://www.myscheme.gov.in/schemes/dsctawa
1832,https://www.myscheme.gov.in/schemes/arogya-lakshmi
1833,https://www.myscheme.gov.in/schemes/srms
1834,https://www.myscheme.gov.in/schemes/ysrnn
1835,https://www.myscheme.gov.in/schemes/cbsp-ep
1836,https://www.myscheme.gov.in/schemes/kcr-nutrition-kit
1837,https://www.myscheme.gov.in/schemes/mvp
1838,https://www.myscheme.gov.in/schemes/csy-j
1839,https://www.myscheme.gov.in/schemes/nfbs-sikkim
1840,https://www.myscheme.gov.in/schemes/igndps-sikkim
1841,https://www.myscheme.gov.in/schemes/ivri-is
1842,https://www.myscheme.gov.in/schemes/rmewf
1843,https://www.myscheme.gov.in/schemes/aaelss
1844,https://www.myscheme.gov.in/schemes/dgy
1845,https://www.myscheme.gov.in/schemes/aos
1846,https://www.myscheme.gov.in/schemes/cec
1847,https://www.myscheme.gov.in/schemes/fansgdcs
1848,https://www.myscheme.gov.in/schemes/mmky
1849,https://www.myscheme.gov.in/schemes/cctofp
1850,https://www.myscheme.gov.in/schemes/bbs
1851,https://www.myscheme.gov.in/schemes/svayem
1852,https://www.myscheme.gov.in/schemes/wos-b
1853,https://www.myscheme.gov.in/schemes/fatuvas
1854,https://www.myscheme.gov.in/schemes/fapmdcbcbocwwb
1855,https://www.myscheme.gov.in/schemes/lbssf-gtl
1856,https://www.myscheme.gov.in/schemes/pmmy
1857,https://www.myscheme.gov.in/schemes/faphfts
1858,https://www.myscheme.gov.in/schemes/lbssk-suy
1859,https://www.myscheme.gov.in/schemes/scdf
1860,https://www.myscheme.gov.in/schemes/pm-svanidhi
1861,https://www.myscheme.gov.in/schemes/sre-randr
1862,https://www.myscheme.gov.in/schemes/ngin
1863,https://www.myscheme.gov.in/schemes/mbcbocwwb
1864,https://www.myscheme.gov.in/schemes/sffrfse
1865,https://www.myscheme.gov.in/schemes/tcdapsotcb
1866,https://www.myscheme.gov.in/schemes/cpfitp
1867,https://www.myscheme.gov.in/schemes/pss-goa
1868,https://www.myscheme.gov.in/schemes/tfapps
1869,https://www.myscheme.gov.in/schemes/damcyscs
1870,https://www.myscheme.gov.in/schemes/ysrrb
1871,https://www.myscheme.gov.in/schemes/ae
1872,https://www.myscheme.gov.in/schemes/obs
1873,https://www.myscheme.gov.in/schemes/svsgcfrss
1874,https://www.myscheme.gov.in/schemes/fafpfrgnrgnwa
1875,https://www.myscheme.gov.in/schemes/pmfdr
1876,https://www.myscheme.gov.in/schemes/pdtti-assam
1877,https://www.myscheme.gov.in/schemes/naepwdnaieepwddklsn
1878,https://www.myscheme.gov.in/schemes/ssmpsn
1879,https://www.myscheme.gov.in/schemes/gghas
1880,https://www.myscheme.gov.in/schemes/gbs
1881,https://www.myscheme.gov.in/schemes/evgodrsd
1882,https://www.myscheme.gov.in/schemes/psp
1883,https://www.myscheme.gov.in/schemes/aipbo-faascdmf
1884,https://www.myscheme.gov.in/schemes/fafvrdfparfv
1885,https://www.myscheme.gov.in/schemes/pstsrp
1886,https://www.myscheme.gov.in/schemes/ngy
1887,https://www.myscheme.gov.in/schemes/pfaavs
1888,https://www.myscheme.gov.in/schemes/cs-tn
1889,https://www.myscheme.gov.in/schemes/stsemstsmcupscviii
1890,https://www.myscheme.gov.in/schemes/uy
1891,https://www.myscheme.gov.in/schemes/spara
1892,https://www.myscheme.gov.in/schemes/mdoc
1893,https://www.myscheme.gov.in/schemes/wdwps
1894,https://www.myscheme.gov.in/schemes/dvps
1895,https://www.myscheme.gov.in/schemes/ipmptb
1896,https://www.myscheme.gov.in/schemes/aes
1897,https://www.myscheme.gov.in/schemes/cmfds
1898,https://www.myscheme.gov.in/schemes/jvk
1899,https://www.myscheme.gov.in/schemes/mmvy
1900,https://www.myscheme.gov.in/schemes/pmgkp
1901,https://www.myscheme.gov.in/schemes/malmtc
1902,https://www.myscheme.gov.in/schemes/pfmeiiao
1903,https://www.myscheme.gov.in/schemes/pomis
1904,https://www.myscheme.gov.in/schemes/atppe
1905,https://www.myscheme.gov.in/schemes/mmpy
1906,https://www.myscheme.gov.in/schemes/sspftdp
1907,https://www.myscheme.gov.in/schemes/srspy
1908,https://www.myscheme.gov.in/schemes/gfapphoogcws81s
1909,https://www.myscheme.gov.in/schemes/stfhrdphr
1910,https://www.myscheme.gov.in/schemes/swsp
1911,https://www.myscheme.gov.in/schemes/idcm
1912,https://www.myscheme.gov.in/schemes/mmkssy-assam
1913,https://www.myscheme.gov.in/schemes/post-dis
1914,https://www.myscheme.gov.in/schemes/sbssps
1915,https://www.myscheme.gov.in/schemes/pmkvy-sp
1916,https://www.myscheme.gov.in/schemes/nrefhrdnre
1917,https://www.myscheme.gov.in/schemes/ipatipo
1918,https://www.myscheme.gov.in/schemes/mcms-ugsvb-aass
1919,https://www.myscheme.gov.in/schemes/mysyc
1920,https://www.myscheme.gov.in/schemes/stls
1921,https://www.myscheme.gov.in/schemes/nssw
1922,https://www.myscheme.gov.in/schemes/sg
1923,https://www.myscheme.gov.in/schemes/igndps
1924,https://www.myscheme.gov.in/schemes/fanf-pwd
1925,https://www.myscheme.gov.in/schemes/ay
1926,https://www.myscheme.gov.in/schemes/npy
1927,https://www.myscheme.gov.in/schemes/srrna
1928,https://www.myscheme.gov.in/schemes/agroforestry
1929,https://www.myscheme.gov.in/schemes/assgsdra
1930,https://www.myscheme.gov.in/schemes/ttr
1931,https://www.myscheme.gov.in/schemes/nos-sc
1932,https://www.myscheme.gov.in/schemes/goc
1933,https://www.myscheme.gov.in/schemes/pmgdisha
1934,https://www.myscheme.gov.in/schemes/fapsnsrna
1935,https://www.myscheme.gov.in/schemes/scss
1936,https://www.myscheme.gov.in/schemes/cmhap
1937,https://www.myscheme.gov.in/schemes/smile
1938,https://www.myscheme.gov.in/schemes/pm-kisan
1939,https://www.myscheme.gov.in/schemes/des-sdspdpgc
1940,https://www.myscheme.gov.in/schemes/ngaossandvtd
1941,https://www.myscheme.gov.in/schemes/rmewf-education
1942,https://www.myscheme.gov.in/schemes/ssieemaf
1943,https://www.myscheme.gov.in/schemes/naari
1944,https://www.myscheme.gov.in/schemes/pmss
1945,https://www.myscheme.gov.in/schemes/mmsy
1946,https://www.myscheme.gov.in/schemes/wos-a
1947,https://www.myscheme.gov.in/schemes/scossi
1948,https://www.myscheme.gov.in/schemes/nswf
1949,https://www.myscheme.gov.in/schemes/fapgsprg
1950,https://www.myscheme.gov.in/schemes/ceaf
1951,https://www.myscheme.gov.in/schemes/bhsstg
1952,https://www.myscheme.gov.in/schemes/faspscccsnppsdppie
1953,https://www.myscheme.gov.in/schemes/mcsby
1954,https://www.myscheme.gov.in/schemes/fae-c
1955,https://www.myscheme.gov.in/schemes/madawp-ii
1956,https://www.myscheme.gov.in/schemes/cmcalss
1957,https://www.myscheme.gov.in/schemes/nets
1958,https://www.myscheme.gov.in/schemes/naospasa-beidowagpasa
1959,https://www.myscheme.gov.in/schemes/sfgcs
1960,https://www.myscheme.gov.in/schemes/asttpsu
1961,https://www.myscheme.gov.in/schemes/lps
1962,https://www.myscheme.gov.in/schemes/bpsalapsg
1963,https://www.myscheme.gov.in/schemes/ipr
1964,https://www.myscheme.gov.in/schemes/mmky-ntebwa
1965,https://www.myscheme.gov.in/schemes/epcmrs
1966,https://www.myscheme.gov.in/schemes/ala
1967,https://www.myscheme.gov.in/schemes/fsrpp
1968,https://www.myscheme.gov.in/schemes/rcfscspc
1969,https://www.myscheme.gov.in/schemes/hc-uabocwwb
1970,https://www.myscheme.gov.in/schemes/atujtfl
1971,https://www.myscheme.gov.in/schemes/fafspup
1972,https://www.myscheme.gov.in/schemes/msy
1973,https://www.myscheme.gov.in/schemes/pkvksfatfedap
1974,https://www.myscheme.gov.in/schemes/ombgh
1975,https://www.myscheme.gov.in/schemes/mrnmspy
1976,https://www.myscheme.gov.in/schemes/myuy
1977,https://www.myscheme.gov.in/schemes/mrbpy
1978,https://www.myscheme.gov.in/schemes/atdap
1979,https://www.myscheme.gov.in/schemes/gpabocwwb
1980,https://www.myscheme.gov.in/schemes/iaicmc
1981,https://www.myscheme.gov.in/schemes/gimbdapnp
1982,https://www.myscheme.gov.in/schemes/pps
1983,https://www.myscheme.gov.in/schemes/sasbma
1984,https://www.myscheme.gov.in/schemes/srbp
1985,https://www.myscheme.gov.in/schemes/pmrbp
1986,https://www.myscheme.gov.in/schemes/gsdatvti
1987,https://www.myscheme.gov.in/schemes/pscp
1988,https://www.myscheme.gov.in/schemes/fcds
1989,https://www.myscheme.gov.in/schemes/ohss
1990,https://www.myscheme.gov.in/schemes/mhh
1991,https://www.myscheme.gov.in/schemes/asdaps
1992,https://www.myscheme.gov.in/schemes/namo-shetkari-mahasanman-nidhi-yojana
1993,https://www.myscheme.gov.in/schemes/ecdhs
1994,https://www.myscheme.gov.in/schemes/edpedp
1995,https://www.myscheme.gov.in/schemes/da-60ada
1996,https://www.myscheme.gov.in/schemes/mt-pudu
1997,https://www.myscheme.gov.in/schemes/mssp-pws
1998,https://www.myscheme.gov.in/schemes/pocra
1999,https://www.myscheme.gov.in/schemes/vt-pudu
2000,https://www.myscheme.gov.in/schemes/ghs-pudu
2001,https://www.myscheme.gov.in/schemes/shs
2002,https://www.myscheme.gov.in/schemes/anidas
2003,https://www.myscheme.gov.in/schemes/mssp-oai
2004,https://www.myscheme.gov.in/schemes/ttdf
2005,https://www.myscheme.gov.in/schemes/mbmbocwwb-meghalaya
2006,https://www.myscheme.gov.in/schemes/nassvsbisscag
2007,https://www.myscheme.gov.in/schemes/nassvscb
2008,https://www.myscheme.gov.in/schemes/cecdcs
2009,https://www.myscheme.gov.in/schemes/nassvsbira
2010,https://www.myscheme.gov.in/schemes/onorc
2011,https://www.myscheme.gov.in/schemes/daanbocwwb
2012,https://www.myscheme.gov.in/schemes/daps
2013,https://www.myscheme.gov.in/schemes/say
2014,https://www.myscheme.gov.in/schemes/nta
2015,https://www.myscheme.gov.in/schemes/ltmbocwwb
2016,https://www.myscheme.gov.in/schemes/dbs-pbaocwwb
2017,https://www.myscheme.gov.in/schemes/ahstc-dc
2018,https://www.myscheme.gov.in/schemes/ddwps
2019,https://www.myscheme.gov.in/schemes/ndbs-pbaocwwb
2020,https://www.myscheme.gov.in/schemes/cisscstwe-mesifai
2021,https://www.myscheme.gov.in/schemes/thcsgbocwwb
2022,https://www.myscheme.gov.in/schemes/spk
2023,https://www.myscheme.gov.in/schemes/ifmws
2024,https://www.myscheme.gov.in/schemes/ppmbocwwb
2025,https://www.myscheme.gov.in/schemes/kssugbocwwb
2026,https://www.myscheme.gov.in/schemes/sogateakna
2027,https://www.myscheme.gov.in/schemes/gobardhan
2028,https://www.myscheme.gov.in/schemes/dmrnicmasi
2029,https://www.myscheme.gov.in/schemes/sds-pbaocwwb
2030,https://www.myscheme.gov.in/schemes/gshtn
2031,https://www.myscheme.gov.in/schemes/fpktnk
2032,https://www.myscheme.gov.in/schemes/msdsrp
2033,https://www.myscheme.gov.in/schemes/gs-mesifai
2034,https://www.myscheme.gov.in/schemes/hascmcwgbocwwb
2035,https://www.myscheme.gov.in/schemes/nwa
2036,https://www.myscheme.gov.in/schemes/ghpklsy
2037,https://www.myscheme.gov.in/schemes/fs
2038,https://www.myscheme.gov.in/schemes/stastya
2039,https://www.myscheme.gov.in/schemes/darygbocwwb
2040,https://www.myscheme.gov.in/schemes/fas-pulws
2041,https://www.myscheme.gov.in/schemes/sogateakma
2042,https://www.myscheme.gov.in/schemes/tascs12s
2043,https://www.myscheme.gov.in/schemes/nhdp-dba-saic
2044,https://www.myscheme.gov.in/schemes/gh
2045,https://www.myscheme.gov.in/schemes/sogiafcoae-oms
2046,https://www.myscheme.gov.in/schemes/is-mesifai-vi
2047,https://www.myscheme.gov.in/schemes/ata-mesifa-cii
2048,https://www.myscheme.gov.in/schemes/sofatia
2049,https://www.myscheme.gov.in/schemes/fbascs
2050,https://www.myscheme.gov.in/schemes/itpp-mesifai-sa-msme
2051,https://www.myscheme.gov.in/schemes/cis-mesifa-cii
2052,https://www.myscheme.gov.in/schemes/dpgsslamgsc
2053,https://www.myscheme.gov.in/schemes/soefatndp
2054,https://www.myscheme.gov.in/schemes/fascssmedcpei
2055,https://www.myscheme.gov.in/schemes/snsu
2056,https://www.myscheme.gov.in/schemes/mmpyu
2057,https://www.myscheme.gov.in/schemes/ssscsss
2058,https://www.myscheme.gov.in/schemes/sogateakva
2059,https://www.myscheme.gov.in/schemes/klpbs
2060,https://www.myscheme.gov.in/schemes/dsr
2061,https://www.myscheme.gov.in/schemes/mmkyu
2062,https://www.myscheme.gov.in/schemes/cgilsm
2063,https://www.myscheme.gov.in/schemes/fgc
2064,https://www.myscheme.gov.in/schemes/sg-sw
2065,https://www.myscheme.gov.in/schemes/lascscpt
2066,https://www.myscheme.gov.in/schemes/fmuifdsgc
2067,https://www.myscheme.gov.in/schemes/awwfu
2068,https://www.myscheme.gov.in/schemes/mgod
2069,https://www.myscheme.gov.in/schemes/sahayta
2070,https://www.myscheme.gov.in/schemes/dsaicmas
2071,https://www.myscheme.gov.in/schemes/cbssc-msy
2072,https://www.myscheme.gov.in/schemes/htasthrt3
2073,https://www.myscheme.gov.in/schemes/ignvpyr
2074,https://www.myscheme.gov.in/schemes/htaschrt4
2075,https://www.myscheme.gov.in/schemes/ccskpy
2076,https://www.myscheme.gov.in/schemes/ignvpyrr
2077,https://www.myscheme.gov.in/schemes/atesgephmschrt4
2078,https://www.myscheme.gov.in/schemes/gfaptnsgciwe-glwb
2079,https://www.myscheme.gov.in/schemes/imspeksyrcr
2080,https://www.myscheme.gov.in/schemes/dapjsss
2081,https://www.myscheme.gov.in/schemes/fa-gbocwwb
2082,https://www.myscheme.gov.in/schemes/ratvip
2083,https://www.myscheme.gov.in/schemes/mafpawmd
2084,https://www.myscheme.gov.in/schemes/daay
2085,https://www.myscheme.gov.in/schemes/fp-gbocwwb
2086,https://www.myscheme.gov.in/schemes/pchcw
